Booking_ID,Property_ID,Date_ID,Customer_ID,Host_ID,Revenue,Nights_Booked,Number_of_Guests,Cleaning_Fee,Service_Fee
26743,601,1447,2520,199,4654.83,7,4,107.69,43.6
26744,510,144,1085,60,2906.64,15,2,170.92,86.25
26745,644,367,3191,234,161.74,6,1,86.33,65.26
26746,614,772,2118,5,2438.86,19,7,62.56,110.79
26747,932,402,4310,267,3001.52,16,8,189.23,45.0
26748,258,1207,771,48,1906.03,20,3,24.99,94.97
26749,284,1332,3215,161,529.56,13,6,82.82,128.7
26750,1075,1245,2225,86,3886.73,11,1,130.58,33.74
26751,1012,1535,1070,21,1563.38,14,5,144.48,95.05
26752,3,1130,3950,177,1202.6,13,6,148.17,36.16
26753,1262,502,1542,92,501.95,15,6,49.14,75.82
26754,30,1618,2495,204,4323.41,4,8,82.47,125.5
26755,465,1618,777,166,4098.54,13,3,134.52,86.57
26756,1219,636,646,193,3145.72,8,7,29.05,101.66
26757,558,1214,2618,112,2363.69,5,3,105.25,81.07
26758,187,646,1165,122,1701.08,12,3,128.14,66.69
26759,64,497,2634,271,281.16,18,1,79.78,136.32
26760,32,857,1938,18,4185.38,15,5,58.39,38.57
26761,1454,712,2655,92,4972.82,14,1,120.2,142.63
26762,725,141,2258,131,3711.66,13,2,70.79,134.71
26763,719,23,420,285,1478.12,2,8,94.7,70.41
26764,1494,1102,467,99,3968.34,6,3,45.96,87.8
26765,1191,988,2183,247,3500.06,21,3,81.54,47.61
26766,118,488,2841,25,4406.87,15,4,100.3,91.2
26767,904,1210,189,22,3952.97,10,3,38.0,88.97
26768,1071,734,3069,153,3561.88,13,8,47.73,98.03
26769,66,1771,3359,140,3147.1,14,1,126.36,10.46
26770,420,481,4835,266,1988.43,12,8,45.64,125.3
26771,644,1389,80,207,2802.35,1,3,60.7,79.88
26772,612,237,3699,218,3014.45,19,2,166.66,100.74
26773,527,181,2791,46,3110.83,14,4,88.01,127.36
26774,666,673,4628,145,2985.72,12,1,106.01,54.29
26775,460,85,1577,63,589.18,2,2,88.07,90.5
26776,193,512,486,272,1936.63,17,4,86.79,127.46
26777,1411,1398,2945,240,1877.46,11,6,80.35,72.31
26778,253,1596,1981,236,3469.95,21,1,37.62,104.91
26779,1094,1714,1634,106,1712.83,17,7,138.65,117.9
26780,711,1295,4620,246,4851.78,12,2,198.21,128.27
26781,230,1017,3743,65,324.13,3,5,189.98,20.88
26782,551,1292,3417,157,3307.45,13,3,187.38,47.84
26783,577,1202,4939,222,2919.91,19,1,157.37,90.7
26784,32,786,51,20,2148.93,1,4,32.93,64.44
26785,1346,994,4087,284,3061.0,19,1,22.16,60.65
26786,1361,1017,1439,186,187.93,6,1,113.54,137.66
26787,1368,1647,2506,168,2537.9,9,3,68.36,84.96
26788,625,498,1476,219,880.33,20,3,193.37,29.73
26789,1097,917,2587,271,2387.05,13,1,100.64,140.32
26790,475,1503,4381,18,539.3,14,6,140.17,137.74
26791,1354,1805,4064,269,1428.4,11,4,185.7,126.8
26792,444,1645,2560,105,979.64,21,5,146.37,141.16
26793,760,735,1575,1,4533.63,21,6,130.55,73.37
26794,997,800,2099,100,4725.66,5,4,102.52,66.46
26795,424,1502,3446,252,4715.05,19,4,21.39,117.73
26796,421,89,3570,163,4526.53,1,6,165.27,117.65
26797,1472,194,2265,68,4143.14,16,1,31.57,45.28
26798,513,1753,4672,120,246.24,21,7,140.91,28.11
26799,956,763,3691,24,2381.53,13,8,55.63,56.55
26800,1046,1790,1559,250,1471.28,10,6,63.76,30.09
26801,1051,1214,2959,1,4043.27,11,4,182.54,147.92
26802,689,930,3053,27,3550.86,7,4,125.55,41.65
26803,1335,1254,843,285,2069.04,10,7,21.22,85.89
26804,246,1345,3366,47,4372.07,17,6,182.92,73.95
26805,778,461,3815,67,2438.46,7,8,37.76,110.72
26806,113,298,4753,76,1320.86,16,3,155.84,11.62
26807,759,105,4287,78,4262.82,10,2,38.68,19.85
26808,34,673,2192,152,1947.39,4,6,118.5,79.43
26809,435,113,1741,144,1684.91,6,5,151.39,87.85
26810,458,21,4669,112,4902.67,19,8,74.64,26.04
26811,633,707,4130,52,1444.16,17,7,128.87,57.61
26812,1041,554,1452,221,197.46,19,2,163.29,44.78
26813,245,100,580,144,4744.88,20,4,42.75,49.01
26814,1137,205,2822,148,1914.94,14,6,49.26,102.54
26815,139,1430,1228,77,3104.62,12,1,52.26,128.54
26816,238,74,3073,118,2038.2,8,3,113.72,116.61
26817,419,509,3618,50,2859.43,9,2,96.85,142.34
26818,79,1002,4639,270,3408.96,11,8,159.19,120.03
26819,1306,31,814,275,2562.75,8,3,185.04,47.91
26820,1117,1408,1078,25,4840.76,20,2,78.32,59.24
26821,103,1140,1028,6,3966.86,14,5,50.66,90.24
26822,1132,771,1094,15,1851.89,8,3,81.29,118.26
26823,307,21,4451,151,4793.86,18,1,136.39,116.27
26824,465,167,961,20,3346.6,3,5,101.51,148.48
26825,474,1674,4528,58,3965.22,2,6,98.38,42.55
26826,535,1538,4606,11,3153.19,21,3,134.79,88.55
26827,946,1311,1165,234,977.91,19,6,28.65,95.22
26828,568,1612,3779,146,3335.21,1,1,108.39,35.8
26829,648,209,2449,28,867.33,12,4,138.99,134.63
26830,768,1156,4413,201,1865.39,6,4,29.44,119.78
26831,52,577,1302,36,1310.22,20,6,60.37,62.01
26832,45,857,2695,273,1759.25,9,8,152.26,91.25
26833,1098,1522,1835,103,4329.2,14,5,93.79,12.78
26834,706,1607,4226,51,4304.07,17,6,165.72,29.09
26835,1457,102,3881,102,4128.96,17,5,166.95,32.05
26836,257,596,4089,282,1392.52,9,8,194.58,28.71
26837,420,699,4541,85,2043.48,4,6,90.77,28.35
26838,685,1175,1444,292,4183.38,11,8,136.89,128.34
26839,1470,270,1319,70,4854.92,17,1,93.15,129.99
26840,890,393,4367,227,3619.24,5,7,195.2,117.25
26841,444,364,1865,80,616.81,13,2,28.91,128.84
26842,1016,431,1590,1,4408.61,12,2,116.87,52.7
26843,974,1667,1255,42,3813.02,19,3,153.85,89.96
26844,498,1086,3321,178,66.86,11,4,191.6,56.72
26845,741,509,4128,117,1322.72,17,7,153.43,61.82
26846,671,103,456,258,2203.41,9,8,144.8,61.95
26847,1174,1571,1350,55,1492.79,10,1,184.16,62.25
26848,234,254,2194,268,4435.16,9,6,101.75,12.39
26849,146,311,4522,15,2514.31,11,3,26.72,92.69
26850,564,1706,2968,181,2867.37,5,5,131.9,58.35
26851,94,1568,2940,89,2983.08,10,1,82.64,145.61
26852,1063,1612,782,4,856.21,21,6,69.95,33.75
26853,1470,637,855,61,2006.71,6,6,47.5,114.38
26854,774,822,2249,4,3351.63,20,5,136.33,27.74
26855,574,57,4175,226,709.96,10,2,44.82,25.25
26856,723,1107,2810,183,1698.95,5,3,166.38,92.15
26857,1313,313,670,275,421.66,18,5,27.69,118.64
26858,994,1296,4930,87,2793.7,2,6,187.41,102.03
26859,526,1609,846,241,2569.37,1,1,103.77,10.21
26860,1474,1232,2702,6,3760.43,8,1,133.66,108.06
26861,1453,426,4002,223,1561.71,2,5,175.8,125.05
26862,441,331,4039,60,3271.55,2,2,88.28,29.39
26863,878,654,1318,86,1679.74,3,4,68.96,67.57
26864,974,1033,2453,35,4088.67,12,2,94.87,93.91
26865,889,572,1731,226,4981.89,12,3,178.93,58.79
26866,499,212,2186,94,2191.48,7,4,98.92,21.68
26867,480,845,1582,98,4231.66,17,2,178.77,123.82
26868,762,1688,3341,239,4388.65,12,7,32.05,83.4
26869,1003,746,3831,141,2938.85,8,6,153.31,138.1
26870,1285,149,2337,147,2969.31,2,3,163.43,58.43
26871,406,520,4799,122,4547.77,7,8,145.01,106.04
26872,959,99,4781,4,4139.89,4,7,199.51,67.64
26873,932,1623,1301,44,3220.67,3,5,69.46,64.81
26874,619,1095,1712,102,3420.09,15,6,60.39,80.26
26875,723,1677,1374,73,322.55,9,6,126.28,113.96
26876,920,551,286,147,1238.29,9,4,86.66,48.24
26877,1399,1346,4283,73,3191.2,2,2,125.83,80.47
26878,970,1070,974,294,885.56,3,4,104.74,51.74
26879,636,1065,4353,46,2824.72,11,6,140.47,61.74
26880,1099,919,4853,101,2968.2,15,6,68.36,20.25
26881,310,178,2789,154,4609.59,4,6,136.22,72.5
26882,142,372,2915,127,4236.09,16,6,110.23,16.51
26883,925,1334,4676,167,1521.5,13,8,34.71,90.76
26884,1078,874,4176,51,4435.04,11,6,75.15,139.88
26885,1289,152,1001,277,139.36,14,2,78.01,82.05
26886,687,12,113,191,4974.13,5,5,142.58,115.18
26887,1218,584,2923,76,2931.33,15,6,126.26,30.38
26888,37,398,2528,264,105.92,18,8,148.75,121.13
26889,555,484,1569,163,2830.43,6,3,191.98,46.02
26890,1345,639,3867,110,4780.41,7,8,111.19,124.53
26891,648,869,3055,79,1312.64,12,1,95.69,20.72
26892,489,1433,4117,196,2191.99,1,8,132.88,76.53
26893,959,1583,4552,193,3182.25,16,1,143.04,24.13
26894,434,579,2804,68,2385.57,5,4,185.21,45.3
26895,217,995,4414,185,1638.69,7,8,164.32,61.21
26896,141,587,4060,200,80.45,21,7,53.9,87.7
26897,386,8,3588,50,2315.37,20,8,102.31,126.93
26898,326,451,4144,222,3558.54,15,8,25.33,71.12
26899,514,877,2335,162,498.12,7,7,115.81,83.93
26900,668,53,1051,182,1249.26,5,2,120.01,65.52
26901,634,25,4163,7,1314.51,18,3,199.08,24.14
26902,705,439,4147,155,2313.66,1,4,123.58,51.54
26903,1267,1618,2798,167,1910.89,21,3,48.58,101.49
26904,1295,1668,398,115,4514.96,10,3,54.8,39.31
26905,363,279,4548,282,188.08,12,8,135.76,46.59
26906,428,616,2361,89,2759.94,17,8,81.6,51.85
26907,27,928,192,260,1524.41,17,7,69.94,133.16
26908,1407,1195,1016,87,1666.2,2,5,133.47,20.82
26909,271,55,1988,138,4683.36,11,5,72.08,73.88
26910,936,793,3923,281,3518.36,15,4,124.95,88.81
26911,1069,516,2512,244,1741.93,16,5,181.19,54.16
26912,565,1345,4907,213,614.66,9,8,70.76,83.36
26913,135,36,3007,21,3465.39,18,5,80.6,99.1
26914,772,1179,2186,161,4068.31,21,3,52.22,134.79
26915,898,1129,4494,20,2493.57,18,5,54.23,98.49
26916,619,1584,4733,76,231.04,18,1,132.47,32.18
26917,1458,1366,4134,3,4737.96,8,5,42.9,85.36
26918,1306,1081,744,86,1845.2,18,6,66.25,82.22
26919,766,514,4975,7,4344.68,16,4,91.49,70.18
26920,172,1306,1836,186,3830.83,20,5,59.6,133.65
26921,854,1530,4553,31,3777.6,2,6,195.64,146.22
26922,494,846,1800,95,1143.94,21,7,145.84,75.89
26923,71,1199,2342,193,3994.67,9,4,164.28,91.08
26924,82,759,2116,142,470.55,17,5,116.33,118.95
26925,364,737,3997,125,4138.81,20,2,133.25,51.9
26926,949,1827,1413,193,3225.61,3,6,89.11,74.15
26927,1129,1430,1555,18,2801.15,21,1,128.51,72.18
26928,1384,251,2545,24,2699.59,6,6,38.91,35.39
26929,1129,1205,644,87,1919.65,12,8,146.79,88.12
26930,311,132,1131,195,3731.51,20,3,23.74,83.23
26931,746,445,4412,215,1971.58,17,3,75.69,36.95
26932,1145,1001,898,80,4291.29,2,5,83.04,110.69
26933,40,1744,4080,131,4536.64,16,5,146.06,112.38
26934,1229,209,2951,69,2909.49,2,4,50.78,103.01
26935,795,383,1676,9,3104.39,6,5,123.35,15.75
26936,1245,730,1634,91,3473.95,14,6,167.12,83.96
26937,1379,135,495,81,2781.41,6,8,67.47,80.04
26938,518,1519,449,136,2793.24,14,1,141.95,114.56
26939,398,1552,4154,220,3570.58,9,6,26.73,48.85
26940,592,375,4070,108,1391.62,1,3,74.02,25.62
26941,1192,232,4270,105,1538.26,15,2,72.83,45.99
26942,192,1821,4563,68,1954.87,10,8,29.14,44.49
26943,1228,684,425,216,4430.28,9,1,31.35,136.96
26944,705,1404,3335,103,3018.45,7,8,155.15,106.35
26945,723,908,1027,65,1884.9,19,5,36.12,61.07
26946,160,893,2869,103,1354.44,18,4,111.0,82.75
26947,1157,1748,1069,32,2065.12,1,5,109.21,97.27
26948,989,395,4357,257,91.61,16,1,28.44,67.55
26949,484,425,1324,118,191.55,7,5,94.89,26.67
26950,1076,1097,2584,95,1790.08,3,3,79.5,55.65
26951,487,1651,3227,217,2172.28,10,8,75.37,107.88
26952,1434,1616,810,113,4712.22,1,2,168.72,70.04
26953,317,1256,1605,64,3751.23,20,7,110.52,119.71
26954,484,1179,2560,148,2420.73,6,1,128.31,117.85
26955,1125,1052,2603,209,4389.68,14,5,118.18,22.65
26956,1168,1065,4324,194,1953.01,1,1,131.27,65.49
26957,1093,1183,1022,183,419.45,9,8,80.54,109.9
26958,544,1146,543,287,3368.92,14,1,91.94,41.3
26959,1389,210,4909,70,4681.7,20,1,108.0,92.56
26960,572,513,1995,15,2067.94,10,3,85.55,100.6
26961,803,854,4952,131,892.03,17,2,56.52,72.91
26962,1044,1797,1568,183,2605.35,14,6,117.79,148.73
26963,1432,845,760,284,1037.68,17,8,57.01,35.64
26964,1473,1386,2623,261,4980.85,6,3,40.0,39.91
26965,1361,1288,2761,242,4841.09,10,1,128.3,40.63
26966,901,1442,114,22,2462.64,10,3,96.9,125.83
26967,577,85,909,189,234.57,3,3,168.51,101.62
26968,1120,1231,1097,19,4291.11,14,7,27.44,39.34
26969,1403,1726,884,59,4719.62,17,7,183.89,22.31
26970,277,225,2699,230,4847.49,20,7,99.9,76.64
26971,469,1547,2272,86,1742.59,6,7,44.48,131.0
26972,307,569,3547,57,261.91,11,2,164.14,21.58
26973,1085,1450,4153,9,4947.79,9,2,110.94,82.45
26974,79,808,2157,95,429.12,16,8,29.38,134.77
26975,545,504,4522,170,195.26,15,5,75.97,76.97
26976,656,903,1706,63,3647.32,15,2,84.71,86.27
26977,531,1575,279,16,3064.5,10,3,95.08,22.79
26978,715,1056,2989,214,1187.4,6,1,120.98,24.79
26979,186,940,4952,227,660.36,15,7,103.62,25.96
26980,509,1636,1425,262,1008.96,13,3,117.39,141.02
26981,1158,624,2219,33,3881.14,1,1,116.98,44.7
26982,321,684,2189,90,3282.53,2,4,155.3,47.27
26983,954,1483,3792,7,3834.02,9,3,21.61,91.76
26984,565,1465,2353,155,1213.6,11,8,43.21,48.23
26985,58,458,666,125,2881.41,12,6,93.25,91.28
26986,757,1431,4521,47,286.8,17,8,56.42,115.96
26987,1242,428,3350,231,2630.9,12,6,172.8,39.42
26988,722,969,1623,198,1061.85,21,1,79.49,16.92
26989,167,1119,4762,134,1913.38,9,4,81.29,144.45
26990,979,1436,2194,148,668.21,10,3,41.78,63.04
26991,885,1608,2068,270,4110.78,13,8,129.01,144.34
26992,1296,1416,1514,3,1998.71,3,2,73.43,11.1
26993,762,95,624,113,2568.87,12,1,101.22,43.75
26994,539,8,2893,172,3196.78,17,2,95.91,112.69
26995,798,1269,3778,34,2602.88,6,1,65.52,73.86
26996,114,318,1170,166,896.24,5,7,42.27,79.54
26997,146,1193,3840,18,4086.29,11,1,160.54,40.23
26998,1257,77,1119,296,587.53,7,7,149.47,14.98
26999,1268,792,886,141,4000.45,11,6,117.96,98.56
27000,513,229,4524,253,409.31,15,3,185.72,57.9
27001,334,1630,1411,95,4200.81,19,7,161.71,136.34
27002,58,1090,4225,6,2383.08,16,1,62.33,148.86
27003,202,1572,2809,218,854.56,4,3,175.54,32.28
27004,8,773,1555,85,1956.77,19,3,104.74,32.74
27005,881,1306,3140,178,2962.97,17,3,45.04,52.31
27006,1294,1035,2710,42,1191.49,10,5,130.75,61.46
27007,87,1442,1153,65,4365.52,13,2,197.8,22.24
27008,1099,1410,2156,263,4553.21,14,7,126.64,71.56
27009,442,772,1060,248,4054.56,7,4,78.15,115.21
27010,1148,398,566,163,3880.31,14,4,120.86,112.44
27011,807,1452,4589,77,4129.31,8,8,28.42,40.96
27012,423,1618,533,146,547.07,3,4,183.16,26.71
27013,135,1031,1673,48,1635.84,10,3,140.15,103.86
27014,1273,1208,2602,92,51.54,14,4,139.17,19.12
27015,566,552,1258,60,98.16,20,4,116.22,62.18
27016,302,1481,174,137,3829.81,21,7,127.47,98.45
27017,991,297,3149,166,2712.24,21,4,98.74,92.1
27018,43,1827,3337,89,2786.06,20,1,92.7,129.46
27019,91,293,1884,253,1770.56,18,2,28.15,129.15
27020,625,218,2882,201,193.37,6,1,102.38,124.92
27021,1418,1273,1019,53,2898.72,4,6,36.92,77.83
27022,960,1499,3796,154,760.38,18,5,181.95,100.59
27023,984,247,4653,149,2168.46,7,3,118.21,104.42
27024,506,675,1177,219,4633.78,19,4,148.64,24.77
27025,25,1824,4819,92,725.16,7,8,155.5,146.46
27026,760,821,2659,192,658.85,15,1,54.85,39.63
27027,939,909,136,142,527.34,18,1,37.71,66.12
27028,1438,801,4795,138,2343.43,5,6,149.49,44.56
27029,738,1530,888,73,3493.04,5,8,46.04,129.13
27030,554,1137,1063,28,3447.32,1,5,82.62,86.07
27031,124,347,239,207,272.94,18,6,84.52,34.36
27032,209,1624,1524,212,3678.14,3,6,180.83,74.51
27033,107,1715,4131,129,3584.37,12,4,132.0,109.9
27034,791,1139,3811,262,4079.46,17,2,36.86,110.54
27035,73,787,3964,91,3073.64,4,7,28.45,95.36
27036,261,1180,3425,296,2961.76,18,7,103.81,50.64
27037,1489,13,3925,257,1464.89,19,5,137.65,94.65
27038,593,902,3267,127,4563.12,11,6,45.71,118.08
27039,371,1190,1780,110,3953.84,7,6,105.69,38.03
27040,798,954,3385,167,1719.42,7,1,90.69,85.95
27041,1258,1512,4897,289,992.62,17,3,185.09,63.16
27042,1156,112,1336,223,472.0,2,6,50.15,27.23
27043,1460,930,2441,92,224.08,16,3,103.3,28.55
27044,335,1140,4692,218,3603.24,5,3,193.07,115.33
27045,1335,323,2892,175,2498.86,6,2,136.93,77.24
27046,497,985,1711,263,2728.56,18,5,95.27,40.32
27047,959,712,546,235,3923.99,17,6,102.84,28.79
27048,198,1381,3003,292,4218.25,12,6,114.13,110.31
27049,1278,569,2402,135,3523.56,8,8,20.75,97.38
27050,1445,264,4662,14,2095.34,8,3,38.04,85.19
27051,6,1550,2060,118,2035.24,14,4,39.35,34.55
27052,1475,1082,1866,159,3339.97,15,5,129.47,26.42
27053,1436,843,1855,150,3075.19,9,4,37.43,105.39
27054,9,1136,948,114,3929.15,5,2,137.1,148.76
27055,1299,624,4199,136,783.78,15,3,27.73,133.78
27056,1382,76,2154,297,2801.3,17,7,60.41,98.31
27057,121,1571,2502,97,967.18,17,1,60.26,135.9
27058,1015,800,1891,54,1936.8,5,3,48.01,146.42
27059,290,479,483,188,1207.17,13,8,178.12,122.2
27060,1087,156,1050,286,2944.41,12,5,109.95,36.34
27061,1404,972,3724,88,3889.31,7,5,96.78,76.42
27062,351,1771,4017,22,2150.8,4,2,98.5,97.49
27063,1093,1177,4805,249,250.6,15,5,158.96,108.8
27064,276,481,3785,82,3665.66,16,1,62.19,136.46
27065,1281,814,1329,126,2182.75,17,2,83.69,122.63
27066,1245,782,4464,182,4458.05,2,5,38.69,18.73
27067,726,932,737,279,1116.34,20,1,105.0,117.52
27068,330,166,2181,248,3366.67,9,8,173.2,136.2
27069,564,162,4674,267,801.32,17,6,57.43,99.18
27070,1089,1306,4167,21,494.36,21,3,111.71,77.64
27071,1278,852,692,140,2772.01,4,2,168.15,61.31
27072,1151,167,4397,5,1333.93,2,6,151.93,75.56
27073,558,1450,409,228,415.27,13,8,155.94,51.54
27074,1040,529,1996,263,3390.43,16,7,138.51,76.83
27075,408,545,4513,20,3671.68,13,1,192.33,13.82
27076,1113,1340,3629,152,3517.24,19,5,118.71,32.7
27077,1327,1802,3613,2,4526.87,2,7,116.93,138.24
27078,279,673,809,28,1477.03,19,5,38.72,113.65
27079,647,1763,1442,118,2558.3,13,4,91.1,65.85
27080,160,291,4568,246,1021.81,8,6,171.04,112.73
27081,650,193,1482,1,427.73,17,8,41.61,59.11
27082,254,100,4746,261,841.02,6,2,124.41,129.43
27083,1268,1717,3294,243,1897.42,10,3,57.5,27.03
27084,285,1030,1911,204,2766.64,10,3,153.21,16.8
27085,1259,995,3054,78,3532.83,20,4,134.67,68.38
27086,1237,192,1457,86,4305.16,9,4,123.04,73.43
27087,609,999,4081,4,3666.69,6,4,70.92,102.52
27088,610,932,4273,184,2548.59,20,8,163.43,122.1
27089,82,1400,1168,171,3423.36,13,3,54.15,23.03
27090,867,1497,571,168,1434.33,12,5,136.45,35.19
27091,538,1172,127,221,3974.45,15,3,96.9,96.57
27092,1108,1707,2532,231,343.11,14,6,73.29,71.21
27093,692,593,4461,194,3045.22,13,1,123.29,136.33
27094,264,915,3385,38,1267.83,17,6,67.45,34.39
27095,1297,851,4490,67,110.48,16,7,142.18,116.64
27096,770,637,874,166,1101.37,8,2,60.5,50.75
27097,77,587,1688,65,737.57,14,4,157.29,116.29
27098,131,618,4712,113,3521.32,14,1,133.28,78.18
27099,162,27,2648,288,2793.14,8,7,122.37,88.35
27100,416,533,1091,34,4923.08,7,8,38.04,127.36
27101,1142,669,2088,80,1795.46,12,2,118.36,148.0
27102,589,658,3650,151,1994.23,18,1,39.45,69.35
27103,1351,203,3281,138,2316.69,9,8,33.43,53.41
27104,189,1210,4945,87,832.48,2,4,96.22,41.03
27105,1336,576,968,154,1415.85,8,1,152.26,17.83
27106,1034,1343,3805,133,1093.75,16,2,56.13,25.63
27107,463,1652,1270,240,4460.67,14,6,190.1,143.32
27108,536,528,3158,220,4508.21,21,3,187.65,147.75
27109,266,1161,2588,21,4476.69,18,3,177.05,64.68
27110,358,434,4374,123,1616.5,1,8,147.91,69.27
27111,1469,93,2508,130,459.95,2,7,161.32,63.05
27112,13,1460,3194,185,477.78,2,6,31.9,133.9
27113,500,467,3433,291,986.14,9,5,86.26,75.66
27114,725,1784,403,166,375.68,1,3,35.46,123.54
27115,268,996,509,255,786.92,9,8,91.87,88.67
27116,669,101,1141,121,660.55,8,1,122.46,140.23
27117,15,1305,730,227,957.86,11,7,164.35,11.52
27118,932,22,1387,253,3790.25,16,2,112.44,87.14
27119,471,1212,3969,298,995.94,7,2,179.02,38.45
27120,615,745,1727,279,625.55,8,8,131.3,122.96
27121,385,416,834,150,3884.96,4,2,167.31,60.2
27122,727,1460,4454,5,2186.15,9,8,96.16,36.75
27123,8,1027,1487,106,1161.67,21,5,101.86,44.02
27124,1416,1743,3736,280,2791.85,11,4,92.69,47.48
27125,485,335,4257,150,458.14,5,5,50.42,80.93
27126,791,1249,1626,217,2098.47,9,8,159.02,139.74
27127,202,157,2871,138,340.84,19,1,42.3,91.9
27128,205,1472,1398,200,3738.36,8,8,28.48,135.61
27129,405,551,1685,15,1760.02,7,8,105.34,56.65
27130,848,1262,3509,17,1917.64,13,2,68.07,42.0
27131,1346,1004,3438,213,4128.41,11,3,20.84,100.27
27132,623,320,3717,264,2507.14,8,1,57.85,82.88
27133,697,838,1545,108,3813.26,14,6,131.51,123.43
27134,189,53,370,58,4355.78,1,2,130.22,122.95
27135,1237,82,3397,59,1942.24,18,3,106.72,49.25
27136,1270,758,3514,251,4659.53,17,3,89.23,104.8
27137,642,1103,3151,210,1198.92,18,2,104.46,117.43
27138,786,981,633,38,2296.98,5,2,189.19,101.6
27139,206,1145,3005,299,3961.55,2,1,199.47,13.59
27140,706,384,3696,69,1435.58,13,2,198.46,43.25
27141,90,236,3188,65,1677.19,12,3,163.44,20.6
27142,196,1772,4975,261,351.36,19,6,123.34,61.17
27143,805,867,2851,52,2174.45,21,4,173.37,69.17
27144,740,1074,2166,116,741.16,4,1,22.04,122.65
27145,1031,1230,2006,233,4003.27,1,4,86.05,69.19
27146,1192,1205,511,102,3390.04,4,6,140.42,132.03
27147,14,1578,3242,293,4748.3,17,3,21.72,60.26
27148,112,1662,592,254,4373.73,7,2,39.74,55.5
27149,1171,1237,969,161,3915.16,7,5,106.64,65.4
27150,482,487,822,85,2752.91,1,2,24.24,130.79
27151,374,1258,4263,28,1606.59,14,6,96.17,53.05
27152,142,5,1556,39,4135.23,3,1,26.45,38.89
27153,600,1163,1977,160,726.93,10,8,102.59,82.35
27154,394,1641,2537,216,1427.2,10,4,119.12,98.75
27155,1308,965,2632,92,3327.84,15,8,152.52,86.83
27156,221,1338,4456,163,199.45,20,6,98.35,32.5
27157,1375,1691,2950,186,353.83,10,5,61.81,24.08
27158,349,828,361,171,4315.42,12,8,134.63,11.78
27159,711,403,799,11,1341.11,13,4,63.7,112.03
27160,1083,1142,2303,167,1537.52,12,6,145.85,50.2
27161,625,771,121,284,4690.14,8,4,126.19,103.45
27162,1431,66,3011,86,3116.17,17,5,133.76,37.48
27163,1028,1058,1722,285,687.62,16,2,148.01,19.96
27164,771,194,3205,188,1412.4,1,3,100.92,61.98
27165,1477,59,4157,153,216.83,11,1,133.12,13.6
27166,1033,1311,2514,81,3361.54,17,5,108.21,117.11
27167,713,507,562,242,1992.13,1,3,190.2,47.05
27168,1252,1746,3384,250,2364.01,13,7,55.17,95.62
27169,57,1746,3402,10,1695.47,9,3,115.38,116.73
27170,1342,902,1792,293,3482.41,14,1,27.13,70.07
27171,1096,735,3474,106,4509.16,19,1,156.46,125.5
27172,1451,248,4151,95,4456.56,16,5,188.3,118.77
27173,54,1167,3679,238,327.15,21,4,158.84,112.85
27174,903,86,72,72,4071.02,1,5,34.22,33.87
27175,155,245,1773,189,1922.27,10,2,23.96,77.48
27176,4,208,824,84,3203.31,2,1,170.39,59.16
27177,413,1602,1969,213,462.63,8,1,151.99,94.3
27178,1492,545,2518,89,2034.5,8,6,64.93,62.63
27179,256,64,4047,129,143.7,19,7,112.72,147.31
27180,1091,769,3729,43,4326.99,21,1,119.94,27.28
27181,1141,689,1260,262,4296.99,6,6,58.11,58.94
27182,113,345,1324,54,2913.43,20,6,120.02,70.67
27183,1486,16,4721,190,735.08,14,3,190.97,145.4
27184,1426,1640,2479,104,1390.5,2,5,92.05,68.88
27185,747,551,18,14,3383.09,14,2,47.46,118.7
27186,1435,1504,3091,31,2023.77,2,2,118.88,110.75
27187,1353,656,2150,140,1365.21,19,2,116.47,138.11
27188,809,312,151,121,3918.15,12,7,164.93,16.81
27189,873,1236,2600,221,53.11,16,7,24.72,142.55
27190,10,172,2765,213,1930.38,19,1,81.93,31.83
27191,919,291,1050,91,4682.04,7,3,166.99,66.6
27192,91,566,4235,277,2882.07,17,6,77.21,114.62
27193,1133,1600,3235,3,959.17,5,8,114.01,115.17
27194,546,413,4899,43,4611.14,14,5,164.18,74.72
27195,830,1660,480,45,1005.98,3,6,49.28,15.44
27196,1428,1130,4830,97,1989.03,1,8,156.69,41.39
27197,239,1043,3743,23,724.44,14,2,89.55,32.24
27198,872,1498,3041,238,2628.3,3,6,119.06,45.25
27199,379,1662,2467,93,2512.0,13,5,145.19,58.32
27200,823,467,1813,6,3271.65,11,1,52.53,131.26
27201,1468,226,2684,1,4942.84,16,8,119.58,131.71
27202,153,69,808,65,2458.89,12,8,92.49,122.11
27203,976,1246,3343,99,4298.21,4,8,76.12,107.87
27204,140,1290,4755,102,4443.79,19,3,94.44,25.65
27205,302,628,1470,255,4889.6,11,5,87.93,27.65
27206,77,1577,1280,258,2932.18,18,4,186.94,52.27
27207,431,1396,3557,52,902.59,3,2,34.82,67.31
27208,177,1372,82,107,3853.54,8,5,61.61,127.06
27209,267,646,1272,287,3170.28,21,3,179.02,76.84
27210,348,149,3661,183,4366.36,12,6,137.29,87.05
27211,1494,1472,488,59,2710.93,2,4,81.56,137.75
27212,1,1336,2676,21,2623.98,2,6,104.59,15.23
27213,1439,47,4780,9,1019.43,17,4,188.92,22.86
27214,14,728,2178,157,2108.77,14,6,144.66,112.82
27215,236,344,4106,164,1890.15,15,5,189.26,34.15
27216,192,920,3480,147,1274.3,4,8,97.26,29.34
